EmployeeID,CurrentSkill,ProficiencyLevel,ProjectSkillRequired,Gap,GapBinary
E9184,SQL,Intermediate,ML,Yes,1
E9185,JAVA,Intermediate,PYTHON,Yes,1
E9186,ML,Advanced,PYTHON,No,0
E9187,DATA ANALYSIS,Intermediate,JAVA,No,0
E9188,PYTHON,Beginner,PYTHON,Yes,1
E9189,PYTHON,Intermediate,SQL,No,0
E9190,EXCEL,Beginner,SQL,No,0
E9191,SQL,Intermediate,JAVA,Yes,1
E9192,EXCEL,Intermediate,PYTHON,Yes,1
E9193,SQL,Advanced,PYTHON,No,0
E9194,SQL,Advanced,JAVA,Yes,1
E9195,EXCEL,Beginner,JAVA,No,0
E9196,SQL,Beginner,ML,Yes,1
E9197,DATA ANALYSIS,Advanced,SQL,Yes,1
E9198,PYTHON,Intermediate,PYTHON,No,0
E9199,ML,Intermediate,PYTHON,Yes,1
E9200,JAVA,Advanced,JAVA,No,0
E9201,DATA ANALYSIS,Intermediate,ML,No,0
E9202,SQL,Advanced,PYTHON,No,0
E9203,DATA ANALYSIS,Advanced,SQL,No,0
E9204,PYTHON,Advanced,ML,No,0
E9205,DATA ANALYSIS,Advanced,JAVA,Yes,1
E9206,SQL,Advanced,JAVA,No,0
E9207,DATA ANALYSIS,Advanced,SQL,Yes,1
E9208,ML,Advanced,SQL,Yes,1
E9209,SQL,Advanced,SQL,No,0
E9210,PYTHON,Advanced,PYTHON,No,0
E9211,JAVA,Beginner,JAVA,No,0
E9212,EXCEL,Beginner,SQL,Yes,1
E9213,PYTHON,Intermediate,SQL,Yes,1
E9214,SQL,Intermediate,PYTHON,No,0
E9215,JAVA,Beginner,PYTHON,Yes,1
E9216,JAVA,Advanced,ML,No,0
E9217,EXCEL,Intermediate,JAVA,Yes,1
E9218,EXCEL,Beginner,ML,No,0
E9219,DATA ANALYSIS,Beginner,JAVA,Yes,1
E9220,ML,Beginner,ML,Yes,1
E9221,SQL,Intermediate,PYTHON,No,0
E9222,PYTHON,Advanced,ML,No,0
E9223,EXCEL,Beginner,PYTHON,Yes,1
E9224,DATA ANALYSIS,Advanced,ML,Yes,1
E9225,PYTHON,Beginner,ML,No,0
E9226,SQL,Advanced,PYTHON,No,0
E9227,SQL,Advanced,SQL,Yes,1
E9228,DATA ANALYSIS,Intermediate,JAVA,Yes,1
E9229,SQL,Beginner,ML,Yes,1
E9230,EXCEL,Intermediate,SQL,No,0
E9231,DATA ANALYSIS,Beginner,SQL,No,0
E9232,SQL,Intermediate,SQL,No,0
E9233,DATA ANALYSIS,Beginner,ML,Yes,1
E9234,EXCEL,Beginner,PYTHON,No,0
E9235,PYTHON,Beginner,PYTHON,Yes,1
E9236,DATA ANALYSIS,Intermediate,ML,No,0
E9237,JAVA,Intermediate,JAVA,No,0
E9238,PYTHON,Intermediate,JAVA,Yes,1
E9239,ML,Advanced,ML,No,0
E9240,EXCEL,Advanced,ML,No,0
E9241,SQL,Advanced,ML,Yes,1
E9242,DATA ANALYSIS,Beginner,JAVA,Yes,1
E9243,EXCEL,Intermediate,ML,Yes,1
E9244,PYTHON,Beginner,SQL,No,0
E9245,SQL,Advanced,PYTHON,No,0
E9246,ML,Beginner,SQL,No,0
E9247,JAVA,Intermediate,SQL,No,0
E9248,JAVA,Beginner,JAVA,No,0
E9249,EXCEL,Advanced,ML,No,0
E9250,JAVA,Advanced,ML,Yes,1
E9251,ML,Advanced,SQL,No,0
E9252,EXCEL,Advanced,JAVA,No,0
E9253,SQL,Beginner,PYTHON,Yes,1
E9254,SQL,Beginner,PYTHON,No,0
E9255,SQL,Intermediate,SQL,No,0
E9256,JAVA,Beginner,PYTHON,Yes,1
E9257,JAVA,Beginner,ML,Yes,1
E9258,SQL,Intermediate,PYTHON,No,0
E9259,ML,Advanced,ML,Yes,1
E9260,DATA ANALYSIS,Beginner,ML,No,0
E9261,SQL,Advanced,ML,No,0
E9262,ML,Intermediate,SQL,No,0
E9263,ML,Beginner,PYTHON,No,0
E9264,ML,Intermediate,JAVA,No,0
E9265,SQL,Beginner,PYTHON,No,0
E9266,SQL,Intermediate,ML,No,0
E9267,SQL,Beginner,JAVA,Yes,1
E9268,EXCEL,Beginner,JAVA,No,0
E9269,SQL,Beginner,SQL,Yes,1
E9270,SQL,Intermediate,ML,No,0
E9271,JAVA,Intermediate,PYTHON,No,0
E9272,ML,Advanced,JAVA,No,0
E9273,EXCEL,Intermediate,ML,Yes,1
E9274,JAVA,Intermediate,JAVA,No,0
E9275,EXCEL,Beginner,JAVA,Yes,1
E9276,JAVA,Beginner,ML,No,0
E9277,SQL,Advanced,PYTHON,Yes,1
E9278,SQL,Beginner,SQL,No,0
E9279,PYTHON,Intermediate,PYTHON,Yes,1
E9280,EXCEL,Intermediate,ML,Yes,1
E9281,DATA ANALYSIS,Intermediate,PYTHON,No,0
E9282,EXCEL,Intermediate,JAVA,No,0
E9283,ML,Advanced,SQL,No,0
E9284,EXCEL,Advanced,JAVA,Yes,1
E9285,PYTHON,Beginner,SQL,No,0
E9286,DATA ANALYSIS,Beginner,ML,No,0
E9287,EXCEL,Intermediate,ML,Yes,1
E9288,SQL,Beginner,ML,No,0
E9289,SQL,Intermediate,ML,No,0
E9290,DATA ANALYSIS,Intermediate,JAVA,No,0
E9291,SQL,Beginner,ML,No,0
E9292,EXCEL,Advanced,SQL,No,0
E9293,DATA ANALYSIS,Advanced,ML,No,0
E9294,DATA ANALYSIS,Intermediate,SQL,No,0
E9295,JAVA,Intermediate,ML,Yes,1
E9296,SQL,Beginner,ML,No,0
E9297,SQL,Beginner,PYTHON,Yes,1
E9298,SQL,Intermediate,JAVA,No,0
E9299,ML,Beginner,SQL,Yes,1
E9300,JAVA,Intermediate,SQL,Yes,1
E9301,EXCEL,Beginner,SQL,No,0
E9302,DATA ANALYSIS,Intermediate,JAVA,Yes,1
E9303,ML,Intermediate,SQL,No,0
E9304,ML,Intermediate,SQL,Yes,1
E9305,PYTHON,Advanced,PYTHON,No,0
E9306,EXCEL,Advanced,JAVA,No,0
E9307,DATA ANALYSIS,Beginner,ML,Yes,1
E9308,DATA ANALYSIS,Advanced,SQL,No,0
E9309,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E9310,ML,Advanced,SQL,Yes,1
E9311,ML,Intermediate,PYTHON,No,0
E9312,SQL,Beginner,PYTHON,No,0
E9313,PYTHON,Intermediate,JAVA,Yes,1
E9314,SQL,Advanced,ML,No,0
E9315,PYTHON,Beginner,JAVA,No,0
E9316,SQL,Beginner,ML,No,0
E9317,EXCEL,Advanced,SQL,No,0
E9318,EXCEL,Intermediate,ML,No,0
E9319,ML,Advanced,ML,Yes,1
E9320,PYTHON,Intermediate,ML,No,0
E9321,SQL,Intermediate,PYTHON,Yes,1
E9322,ML,Beginner,PYTHON,No,0
E9323,EXCEL,Intermediate,SQL,No,0
E9324,EXCEL,Beginner,ML,No,0
E9325,ML,Beginner,ML,No,0
E9326,ML,Intermediate,PYTHON,No,0
E9327,SQL,Intermediate,ML,No,0
E9328,ML,Intermediate,PYTHON,No,0
E9329,EXCEL,Advanced,JAVA,Yes,1
E9330,SQL,Intermediate,SQL,No,0
E9331,EXCEL,Beginner,JAVA,No,0
E9332,PYTHON,Intermediate,JAVA,No,0
E9333,DATA ANALYSIS,Beginner,SQL,No,0
E9334,PYTHON,Advanced,ML,No,0
E9335,EXCEL,Beginner,PYTHON,No,0
E9336,SQL,Advanced,JAVA,No,0
E9337,DATA ANALYSIS,Intermediate,SQL,No,0
E9338,EXCEL,Advanced,JAVA,Yes,1
E9339,ML,Intermediate,PYTHON,No,0
E9340,PYTHON,Advanced,PYTHON,Yes,1
E9341,JAVA,Beginner,ML,No,0
E9342,ML,Advanced,JAVA,No,0
E9343,JAVA,Intermediate,ML,No,0
E9344,EXCEL,Beginner,SQL,Yes,1
E9345,JAVA,Intermediate,JAVA,No,0
E9346,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E9347,DATA ANALYSIS,Advanced,ML,No,0
E9348,DATA ANALYSIS,Advanced,SQL,Yes,1
E9349,PYTHON,Advanced,JAVA,No,0
E9350,EXCEL,Beginner,JAVA,Yes,1
E9351,PYTHON,Beginner,JAVA,Yes,1
E9352,ML,Advanced,PYTHON,Yes,1
E9353,PYTHON,Beginner,SQL,Yes,1
E9354,PYTHON,Beginner,PYTHON,No,0
E9355,JAVA,Intermediate,ML,No,0
E9356,JAVA,Intermediate,SQL,Yes,1
E9357,EXCEL,Intermediate,SQL,No,0
E9358,SQL,Beginner,JAVA,No,0
E9359,PYTHON,Beginner,ML,No,0
E9360,PYTHON,Advanced,ML,No,0
E9361,PYTHON,Beginner,SQL,Yes,1
E9362,DATA ANALYSIS,Beginner,JAVA,No,0
E9363,PYTHON,Beginner,SQL,No,0
E9364,JAVA,Beginner,JAVA,No,0
E9365,SQL,Beginner,SQL,No,0
E9366,PYTHON,Intermediate,PYTHON,Yes,1
E9367,PYTHON,Beginner,SQL,No,0
E9368,SQL,Advanced,ML,Yes,1
E9369,SQL,Advanced,PYTHON,Yes,1
E9370,PYTHON,Beginner,ML,No,0
E9371,SQL,Beginner,PYTHON,No,0
E9372,SQL,Intermediate,ML,No,0
E9373,ML,Intermediate,JAVA,Yes,1
E9374,SQL,Advanced,SQL,Yes,1
E9375,EXCEL,Intermediate,SQL,No,0
E9376,PYTHON,Beginner,PYTHON,No,0
E9377,DATA ANALYSIS,Intermediate,PYTHON,No,0
E9378,DATA ANALYSIS,Advanced,SQL,No,0
E9379,JAVA,Intermediate,JAVA,No,0
E9380,EXCEL,Intermediate,PYTHON,No,0
E9381,DATA ANALYSIS,Beginner,ML,Yes,1
E9382,ML,Beginner,JAVA,Yes,1
E9383,ML,Intermediate,SQL,No,0
E9384,EXCEL,Intermediate,SQL,Yes,1
E9385,JAVA,Intermediate,JAVA,No,0
E9386,SQL,Beginner,SQL,No,0
E9387,SQL,Intermediate,JAVA,Yes,1
E9388,PYTHON,Beginner,SQL,No,0
E9389,SQL,Beginner,ML,No,0
E9390,SQL,Advanced,SQL,No,0
E9391,ML,Beginner,ML,No,0
E9392,EXCEL,Intermediate,SQL,No,0
E9393,PYTHON,Beginner,JAVA,No,0
E9394,EXCEL,Advanced,SQL,Yes,1
E9395,SQL,Intermediate,ML,Yes,1
E9396,PYTHON,Advanced,PYTHON,No,0
E9397,PYTHON,Beginner,ML,No,0
E9398,JAVA,Intermediate,JAVA,No,0
E9399,EXCEL,Advanced,SQL,Yes,1
E9400,ML,Beginner,SQL,No,0
E9401,SQL,Intermediate,ML,No,0
E9402,DATA ANALYSIS,Beginner,PYTHON,No,0
E9403,PYTHON,Beginner,PYTHON,No,0
E9404,SQL,Beginner,JAVA,Yes,1
E9405,PYTHON,Beginner,ML,No,0
E9406,ML,Beginner,ML,Yes,1
E9407,JAVA,Intermediate,JAVA,No,0
E9408,EXCEL,Advanced,SQL,Yes,1
E9409,SQL,Advanced,JAVA,No,0
E9410,SQL,Advanced,SQL,No,0
E9411,ML,Advanced,PYTHON,Yes,1
E9412,PYTHON,Intermediate,SQL,Yes,1
E9413,JAVA,Advanced,SQL,No,0
E9414,SQL,Beginner,SQL,No,0
E9415,DATA ANALYSIS,Intermediate,SQL,No,0
E9416,PYTHON,Advanced,SQL,Yes,1
E9417,SQL,Beginner,SQL,No,0
E9418,SQL,Intermediate,SQL,Yes,1
E9419,SQL,Advanced,PYTHON,No,0
E9420,PYTHON,Advanced,PYTHON,Yes,1
E9421,JAVA,Beginner,JAVA,No,0
E9422,PYTHON,Intermediate,JAVA,No,0
E9423,DATA ANALYSIS,Advanced,PYTHON,No,0
E9424,DATA ANALYSIS,Beginner,PYTHON,Yes,1
E9425,JAVA,Advanced,JAVA,No,0
E9426,JAVA,Beginner,JAVA,No,0
E9427,ML,Beginner,PYTHON,Yes,1
E9428,ML,Advanced,ML,No,0
E9429,EXCEL,Intermediate,ML,Yes,1
E9430,PYTHON,Intermediate,JAVA,No,0
E9431,EXCEL,Intermediate,SQL,No,0
E9432,SQL,Advanced,ML,No,0
E9433,SQL,Intermediate,PYTHON,Yes,1
E9434,DATA ANALYSIS,Advanced,JAVA,No,0
E9435,DATA ANALYSIS,Intermediate,PYTHON,No,0
E9436,SQL,Advanced,SQL,Yes,1
E9437,SQL,Intermediate,SQL,Yes,1
E9438,JAVA,Beginner,PYTHON,No,0
E9439,ML,Intermediate,ML,No,0
E9440,SQL,Advanced,SQL,No,0
E9441,JAVA,Beginner,JAVA,Yes,1
E9442,EXCEL,Intermediate,SQL,Yes,1
E9443,EXCEL,Intermediate,SQL,No,0
E9444,SQL,Beginner,SQL,No,0
E9445,DATA ANALYSIS,Advanced,SQL,Yes,1
E9446,DATA ANALYSIS,Intermediate,ML,Yes,1
E9447,SQL,Beginner,ML,Yes,1
E9448,ML,Intermediate,ML,No,0
E9449,EXCEL,Beginner,SQL,No,0
E9450,ML,Advanced,PYTHON,No,0
E9451,EXCEL,Intermediate,PYTHON,Yes,1
E9452,SQL,Beginner,JAVA,Yes,1
E9453,PYTHON,Advanced,JAVA,No,0
E9454,ML,Advanced,JAVA,Yes,1
E9455,SQL,Advanced,JAVA,Yes,1
E9456,DATA ANALYSIS,Advanced,SQL,Yes,1
E9457,DATA ANALYSIS,Beginner,SQL,Yes,1
E9458,DATA ANALYSIS,Beginner,ML,Yes,1
E9459,PYTHON,Intermediate,ML,No,0
E9460,DATA ANALYSIS,Beginner,ML,No,0
E9461,JAVA,Intermediate,SQL,Yes,1
E9462,JAVA,Beginner,SQL,Yes,1
E9463,EXCEL,Advanced,PYTHON,Yes,1
E9464,ML,Advanced,SQL,No,0
E9465,JAVA,Intermediate,PYTHON,Yes,1
E9466,PYTHON,Intermediate,JAVA,No,0
E9467,DATA ANALYSIS,Advanced,PYTHON,No,0
E9468,JAVA,Intermediate,JAVA,No,0
E9469,JAVA,Advanced,JAVA,Yes,1
E9470,PYTHON,Beginner,SQL,Yes,1
E9471,EXCEL,Advanced,ML,No,0
E9472,ML,Advanced,PYTHON,No,0
E9473,JAVA,Intermediate,ML,Yes,1
E9474,EXCEL,Advanced,JAVA,No,0
E9475,ML,Beginner,SQL,No,0
E9476,EXCEL,Intermediate,JAVA,No,0
E9477,ML,Beginner,JAVA,No,0
E9478,DATA ANALYSIS,Intermediate,JAVA,No,0
E9479,ML,Beginner,ML,Yes,1
E9480,ML,Advanced,ML,No,0
E9481,JAVA,Advanced,SQL,No,0
E9482,ML,Beginner,PYTHON,Yes,1
E9483,ML,Advanced,SQL,No,0
E9484,SQL,Intermediate,JAVA,Yes,1
E9485,ML,Advanced,SQL,Yes,1
E9486,DATA ANALYSIS,Intermediate,SQL,Yes,1
E9487,EXCEL,Intermediate,PYTHON,No,0
E9488,JAVA,Intermediate,PYTHON,No,0
E9489,EXCEL,Intermediate,PYTHON,No,0
E9490,ML,Intermediate,PYTHON,No,0
E9491,EXCEL,Advanced,PYTHON,No,0
E9492,PYTHON,Beginner,JAVA,Yes,1
E9493,JAVA,Beginner,PYTHON,No,0
E9494,EXCEL,Intermediate,ML,No,0
E9495,PYTHON,Beginner,ML,No,0
E9496,DATA ANALYSIS,Advanced,JAVA,No,0
E9497,JAVA,Intermediate,ML,Yes,1
E9498,EXCEL,Beginner,SQL,No,0
E9499,PYTHON,Beginner,JAVA,Yes,1
E9500,JAVA,Advanced,SQL,No,0
E9501,PYTHON,Intermediate,ML,Yes,1
E9502,SQL,Intermediate,ML,No,0
E9503,EXCEL,Beginner,PYTHON,Yes,1
E9504,DATA ANALYSIS,Advanced,PYTHON,No,0
E9505,EXCEL,Beginner,JAVA,No,0
E9506,ML,Advanced,JAVA,No,0
E9507,ML,Advanced,PYTHON,Yes,1
E9508,EXCEL,Beginner,JAVA,No,0
E9509,DATA ANALYSIS,Beginner,JAVA,Yes,1
E9510,JAVA,Intermediate,ML,No,0
E9511,SQL,Advanced,PYTHON,Yes,1
E9512,JAVA,Advanced,ML,No,0
E9513,EXCEL,Advanced,ML,Yes,1
E9514,EXCEL,Intermediate,JAVA,Yes,1
E9515,ML,Advanced,ML,No,0
E9516,EXCEL,Intermediate,PYTHON,Yes,1
E9517,EXCEL,Advanced,SQL,Yes,1
E9518,ML,Intermediate,ML,No,0
E9519,ML,Beginner,PYTHON,No,0
E9520,PYTHON,Intermediate,SQL,No,0
E9521,JAVA,Intermediate,JAVA,No,0
E9522,EXCEL,Beginner,PYTHON,No,0
E9523,DATA ANALYSIS,Advanced,ML,No,0
E9524,ML,Beginner,JAVA,Yes,1
E9525,SQL,Intermediate,JAVA,No,0
E9526,PYTHON,Beginner,JAVA,No,0
E9527,JAVA,Intermediate,SQL,Yes,1
E9528,SQL,Advanced,SQL,Yes,1
E9529,JAVA,Advanced,JAVA,No,0
E9530,JAVA,Beginner,SQL,No,0
E9531,JAVA,Advanced,ML,Yes,1
E9532,EXCEL,Intermediate,PYTHON,Yes,1
E9533,ML,Beginner,JAVA,Yes,1
E9534,JAVA,Intermediate,SQL,No,0
E9535,PYTHON,Advanced,ML,No,0
E9536,ML,Intermediate,SQL,No,0
E9537,JAVA,Advanced,SQL,No,0
E9538,DATA ANALYSIS,Intermediate,JAVA,No,0
E9539,ML,Advanced,SQL,Yes,1
E9540,ML,Intermediate,SQL,No,0
E9541,EXCEL,Beginner,PYTHON,No,0
E9542,EXCEL,Intermediate,ML,No,0
E9543,DATA ANALYSIS,Beginner,PYTHON,Yes,1
E9544,SQL,Beginner,JAVA,No,0
E9545,DATA ANALYSIS,Advanced,JAVA,No,0
E9546,DATA ANALYSIS,Intermediate,SQL,No,0
E9547,DATA ANALYSIS,Intermediate,SQL,Yes,1
E9548,ML,Advanced,JAVA,Yes,1
E9549,JAVA,Advanced,JAVA,No,0
E9550,DATA ANALYSIS,Beginner,SQL,No,0
E9551,ML,Beginner,SQL,No,0
E9552,PYTHON,Advanced,PYTHON,Yes,1
E9553,JAVA,Intermediate,ML,Yes,1
E9554,SQL,Intermediate,ML,No,0
E9555,SQL,Beginner,SQL,Yes,1
E9556,ML,Advanced,PYTHON,Yes,1
E9557,PYTHON,Beginner,SQL,No,0
E9558,PYTHON,Intermediate,ML,No,0
E9559,SQL,Beginner,ML,Yes,1
E9560,SQL,Beginner,SQL,No,0
E9561,EXCEL,Intermediate,ML,No,0
E9562,ML,Intermediate,SQL,No,0
E9563,SQL,Intermediate,JAVA,No,0
E9564,ML,Beginner,PYTHON,No,0
E9565,PYTHON,Beginner,PYTHON,No,0
E9566,ML,Intermediate,ML,Yes,1
E9567,SQL,Intermediate,PYTHON,No,0
E9568,DATA ANALYSIS,Beginner,JAVA,Yes,1
E9569,SQL,Advanced,JAVA,No,0
E9570,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E9571,EXCEL,Intermediate,ML,Yes,1
E9572,SQL,Advanced,SQL,No,0
E9573,PYTHON,Intermediate,PYTHON,Yes,1
E9574,DATA ANALYSIS,Beginner,PYTHON,No,0
E9575,SQL,Advanced,SQL,No,0
E9576,PYTHON,Intermediate,JAVA,No,0
E9577,EXCEL,Intermediate,PYTHON,Yes,1
E9578,EXCEL,Advanced,PYTHON,Yes,1
E9579,DATA ANALYSIS,Intermediate,SQL,No,0
E9580,ML,Advanced,JAVA,No,0
E9581,ML,Beginner,SQL,No,0
E9582,PYTHON,Advanced,SQL,No,0
E9583,SQL,Intermediate,ML,No,0
E9584,PYTHON,Intermediate,JAVA,Yes,1
E9585,SQL,Advanced,SQL,No,0
E9586,DATA ANALYSIS,Advanced,SQL,No,0
E9587,EXCEL,Beginner,PYTHON,Yes,1
E9588,DATA ANALYSIS,Beginner,ML,No,0
E9589,ML,Intermediate,JAVA,Yes,1
E9590,ML,Advanced,ML,Yes,1
E9591,EXCEL,Intermediate,JAVA,No,0
E9592,SQL,Intermediate,SQL,No,0
E9593,SQL,Beginner,ML,No,0
E9594,DATA ANALYSIS,Advanced,PYTHON,No,0
E9595,PYTHON,Intermediate,PYTHON,Yes,1
E9596,ML,Beginner,PYTHON,Yes,1
E9597,JAVA,Beginner,SQL,No,0
E9598,PYTHON,Advanced,SQL,No,0
E9599,JAVA,Beginner,SQL,Yes,1
E9600,ML,Intermediate,ML,No,0
E9601,PYTHON,Intermediate,SQL,No,0
E9602,SQL,Advanced,ML,No,0
E9603,DATA ANALYSIS,Advanced,JAVA,No,0
E9604,DATA ANALYSIS,Advanced,JAVA,Yes,1
E9605,ML,Advanced,JAVA,No,0
E9606,SQL,Advanced,PYTHON,Yes,1
E9607,DATA ANALYSIS,Intermediate,SQL,No,0
E9608,DATA ANALYSIS,Advanced,JAVA,No,0
E9609,JAVA,Intermediate,PYTHON,Yes,1
E9610,DATA ANALYSIS,Intermediate,PYTHON,No,0
E9611,DATA ANALYSIS,Advanced,ML,Yes,1
E9612,JAVA,Beginner,ML,No,0
E9613,EXCEL,Advanced,JAVA,No,0
E9614,PYTHON,Advanced,SQL,No,0
E9615,SQL,Intermediate,JAVA,No,0
E9616,DATA ANALYSIS,Intermediate,ML,No,0
E9617,EXCEL,Beginner,JAVA,No,0
E9618,EXCEL,Intermediate,ML,Yes,1
E9619,EXCEL,Intermediate,SQL,No,0
E9620,SQL,Advanced,PYTHON,No,0
E9621,ML,Advanced,ML,Yes,1
E9622,ML,Intermediate,ML,Yes,1
E9623,ML,Intermediate,PYTHON,Yes,1
E9624,JAVA,Advanced,PYTHON,Yes,1
E9625,PYTHON,Beginner,ML,Yes,1
E9626,EXCEL,Advanced,JAVA,No,0
E9627,ML,Beginner,JAVA,Yes,1
E9628,EXCEL,Advanced,ML,No,0
E9629,JAVA,Advanced,PYTHON,Yes,1
E9630,EXCEL,Beginner,SQL,No,0
E9631,JAVA,Beginner,PYTHON,No,0
E9632,JAVA,Intermediate,JAVA,No,0
E9633,ML,Beginner,PYTHON,No,0
E9634,EXCEL,Advanced,SQL,Yes,1
E9635,SQL,Intermediate,PYTHON,Yes,1
E9636,JAVA,Advanced,SQL,No,0
E9637,DATA ANALYSIS,Beginner,SQL,No,0
E9638,PYTHON,Intermediate,PYTHON,No,0
E9639,PYTHON,Intermediate,JAVA,Yes,1
E9640,ML,Intermediate,SQL,No,0
E9641,JAVA,Beginner,ML,Yes,1
E9642,JAVA,Intermediate,JAVA,Yes,1
E9643,SQL,Advanced,JAVA,No,0
E9644,ML,Advanced,PYTHON,No,0
E9645,EXCEL,Advanced,ML,No,0
E9646,SQL,Beginner,PYTHON,Yes,1
E9647,ML,Advanced,SQL,No,0
E9648,SQL,Advanced,PYTHON,No,0
E9649,EXCEL,Beginner,PYTHON,Yes,1
E9650,DATA ANALYSIS,Intermediate,ML,No,0
E9651,SQL,Beginner,SQL,No,0
E9652,PYTHON,Advanced,PYTHON,No,0
E9653,PYTHON,Beginner,JAVA,No,0
E9654,SQL,Advanced,ML,Yes,1
E9655,SQL,Intermediate,SQL,No,0
E9656,SQL,Beginner,SQL,No,0
E9657,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E9658,SQL,Intermediate,SQL,No,0
E9659,SQL,Beginner,ML,No,0
E9660,JAVA,Advanced,ML,No,0
E9661,EXCEL,Beginner,PYTHON,No,0
E9662,ML,Beginner,SQL,No,0
E9663,SQL,Intermediate,JAVA,No,0
E9664,PYTHON,Intermediate,PYTHON,No,0
E9665,JAVA,Intermediate,ML,No,0
E9666,PYTHON,Intermediate,PYTHON,No,0
E9667,ML,Intermediate,PYTHON,Yes,1
E9668,DATA ANALYSIS,Intermediate,PYTHON,No,0
E9669,JAVA,Advanced,PYTHON,No,0
E9670,ML,Advanced,JAVA,No,0
E9671,SQL,Advanced,JAVA,No,0
E9672,ML,Intermediate,PYTHON,Yes,1
E9673,ML,Beginner,ML,Yes,1
E9674,DATA ANALYSIS,Intermediate,SQL,Yes,1
E9675,PYTHON,Beginner,ML,No,0
E9676,SQL,Advanced,ML,No,0
E9677,PYTHON,Intermediate,JAVA,No,0
E9678,JAVA,Advanced,SQL,No,0
E9679,DATA ANALYSIS,Beginner,SQL,No,0
E9680,SQL,Advanced,ML,Yes,1
E9681,SQL,Beginner,PYTHON,No,0
E9682,ML,Intermediate,SQL,No,0
E9683,EXCEL,Intermediate,SQL,No,0
E9684,SQL,Intermediate,PYTHON,No,0
E9685,DATA ANALYSIS,Advanced,PYTHON,No,0
E9686,PYTHON,Beginner,PYTHON,No,0
E9687,PYTHON,Beginner,PYTHON,Yes,1
E9688,ML,Advanced,JAVA,No,0
E9689,PYTHON,Beginner,SQL,No,0
E9690,ML,Advanced,ML,Yes,1
E9691,JAVA,Intermediate,ML,No,0
E9692,PYTHON,Advanced,ML,Yes,1
E9693,SQL,Advanced,ML,Yes,1
E9694,JAVA,Beginner,PYTHON,No,0
E9695,SQL,Advanced,ML,No,0
E9696,JAVA,Intermediate,SQL,No,0
E9697,DATA ANALYSIS,Intermediate,ML,No,0
E9698,EXCEL,Intermediate,PYTHON,No,0
E9699,DATA ANALYSIS,Advanced,PYTHON,No,0
E9700,ML,Advanced,JAVA,Yes,1
E9701,EXCEL,Intermediate,ML,Yes,1
E9702,DATA ANALYSIS,Intermediate,ML,Yes,1
E9703,JAVA,Beginner,SQL,No,0
E9704,EXCEL,Intermediate,SQL,No,0
E9705,EXCEL,Advanced,SQL,No,0
E9706,PYTHON,Beginner,JAVA,No,0
E9707,EXCEL,Intermediate,JAVA,Yes,1
E9708,SQL,Beginner,ML,No,0
E9709,EXCEL,Beginner,JAVA,No,0
E9710,SQL,Beginner,SQL,No,0
E9711,SQL,Beginner,PYTHON,No,0
E9712,EXCEL,Intermediate,PYTHON,No,0
E9713,DATA ANALYSIS,Intermediate,JAVA,Yes,1
E9714,EXCEL,Beginner,PYTHON,Yes,1
E9715,JAVA,Beginner,SQL,Yes,1
E9716,ML,Advanced,PYTHON,Yes,1
E9717,ML,Intermediate,JAVA,Yes,1
E9718,EXCEL,Intermediate,SQL,No,0
E9719,ML,Beginner,SQL,Yes,1
E9720,ML,Intermediate,PYTHON,No,0
E9721,EXCEL,Beginner,ML,No,0
E9722,SQL,Intermediate,SQL,No,0
E9723,DATA ANALYSIS,Advanced,PYTHON,No,0
E9724,SQL,Advanced,SQL,Yes,1
E9725,SQL,Beginner,JAVA,Yes,1
E9726,PYTHON,Advanced,SQL,No,0
E9727,PYTHON,Beginner,JAVA,Yes,1
E9728,SQL,Beginner,JAVA,No,0
E9729,PYTHON,Beginner,ML,No,0
E9730,ML,Advanced,ML,No,0
E9731,SQL,Beginner,PYTHON,Yes,1
E9732,ML,Intermediate,SQL,Yes,1
E9733,SQL,Beginner,PYTHON,Yes,1
E9734,PYTHON,Intermediate,PYTHON,Yes,1
E9735,DATA ANALYSIS,Beginner,SQL,Yes,1
E9736,EXCEL,Advanced,ML,Yes,1
E9737,PYTHON,Beginner,ML,No,0
E9738,JAVA,Intermediate,JAVA,Yes,1
E9739,PYTHON,Advanced,PYTHON,No,0
E9740,DATA ANALYSIS,Intermediate,ML,No,0
E9741,JAVA,Advanced,PYTHON,Yes,1
E9742,DATA ANALYSIS,Intermediate,SQL,No,0
E9743,ML,Beginner,SQL,No,0
E9744,DATA ANALYSIS,Beginner,JAVA,No,0
E9745,EXCEL,Beginner,ML,No,0
E9746,DATA ANALYSIS,Advanced,SQL,Yes,1
E9747,ML,Intermediate,SQL,No,0
E9748,ML,Advanced,JAVA,No,0
E9749,PYTHON,Advanced,SQL,No,0
E9750,EXCEL,Beginner,PYTHON,Yes,1
E9751,ML,Beginner,PYTHON,No,0
E9752,JAVA,Advanced,PYTHON,Yes,1
E9753,EXCEL,Beginner,ML,Yes,1
E9754,PYTHON,Advanced,ML,Yes,1
E9755,EXCEL,Advanced,SQL,No,0
E9756,DATA ANALYSIS,Intermediate,ML,No,0
E9757,ML,Beginner,ML,Yes,1
